,MediaId,FileName,ClassId,Date,Time,Locality,Latitude,Longitude,Elevation,Author,AuthorID,Content,Comments,Quality,Year,BackgroundSpecies,Order,Family,Genus,Species,Sub-species,VernacularNames
356,189,豎琴蛙_13729216261ex3-l.wav,f00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Babina okinavana (Rana psaltes),,XXXXX
357,541,小鶯_ML24854271 小鶯.wav,b00025,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小鶯,,XXXXX
358,76,日本樹蛙_13388615901nec-l.wav,f00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Buergeria japonica,,XXXXX
359,1217,翠鳥_1373348042186w-l 翠鳥 Alcedo atthis bengalensis.wav,b00052,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,翠鳥,,XXXXX
360,1586,麻雀_ML90060231 麻雀.wav,b00065,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,麻雀,,XXXXX
361,943,白頭翁_ML8676 白頭翁.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
362,1627,黃尾鴝_XC65162 - 黃尾鴝〔北紅尾鴝〕 - Phoenicurus auroreus.wav,b00067,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃尾鴝,,XXXXX
363,1289,蘭嶼角鴞_ML42146 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
364,1383,褐頭鷦鶯_XC406635 - 褐頭鷦鶯 - Prinia inornata.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
365,735,樹鵲_ML13495 樹鵲.wav,b00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,樹鵲,,XXXXX
366,1199,繡眼畫眉_ML89938001 繡眼畫眉.wav,b00051,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,繡眼畫眉,,XXXXX
367,287,噪鵑_ML28533051 噪鵑.wav,b00014,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,噪鵑,,XXXXX
368,66,鬣狗_001.wav,d00014,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,鬣狗,,XXXXX
369,708,極北柳鶯_XC176720 - 極北柳鶯 - Phylloscopus borealis.wav,b00030,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,極北柳鶯,,XXXXX
370,648,栗背林鴝_ML38740001 栗背林鴝.wav,b00029,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,栗背林鴝,,XXXXX
371,411,小啄木_ML89943611 小啄木.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
372,1651,黃眉柳鶯_ML38284411 黃眉柳鶯.wav,b00069,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃眉柳鶯,,XXXXX
373,996,白頭翁_XC403529 - 白頭翁〔白頭鵯〕 - Pycnonotus sinensis formosae.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
374,620,朱鸝_ML90219671 朱鸝.wav,b00028,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,朱鸝,,XXXXX
375,150,艾氏樹蛙_13497564671bfs-l.wav,f00024,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Kurixalus eiffingeri,,XXXXX
376,744,樹鵲_ML90060461 樹鵲.wav,b00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,樹鵲,,XXXXX
377,1218,翠鳥_13733481541es8-l 翠鳥 Alcedo atthis bengalensis.wav,b00052,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,翠鳥,,XXXXX
378,554,小鶯_ML87681961 小鶯.wav,b00025,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小鶯,,XXXXX
379,1291,蘭嶼角鴞_ML42149 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
380,150,南亞夜鷹_ML88046471 南亞夜鷹.wav,b00007,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,南亞夜鷹,,XXXXX
381,313,大冠鷲_ML90527971 大冠鷲(指名亞種群).wav,b00015,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大冠鷲,,XXXXX
382,84,日本樹蛙_1349676180146s-l.wav,f00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Buergeria japonica,,XXXXX
383,160,莫氏樹蛙_Rhacophorus_moltrechti.wav,f00026,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rhacophorus moltrechti,,XXXXX
384,881,白環鸚嘴鵯_ML8702 白環鸚嘴鵯.wav,b00037,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白環鸚嘴鵯,,XXXXX
385,92,梭德氏赤蛙_13868323511pr7-l.wav,f00014,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rana sauteri,,XXXXX
386,1142,綠啄花_ML76922 綠啄花.wav,b00048,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,綠啄花,,XXXXX
387,1591,麻雀_XC59759 - 麻雀〔樹麻雀〕 - Passer montanus saturatus.wav,b00065,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,麻雀,,XXXXX
388,246,台灣藍鵲_ML88154 台灣藍鵲.wav,b00012,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣藍鵲,,XXXXX
389,894,白環鸚嘴鵯_XC34164 - 白環鸚嘴鵯〔領雀嘴鵯〕 - Spizixos semitorques cinereicapillus.wav,b00037,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白環鸚嘴鵯,,XXXXX
390,1010,白頭翁_XC62810 - 白頭翁〔白頭鵯〕 - Pycnonotus sinensis formosae.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
391,1357,褐頭鷦鶯_ML28328751 褐頭鷦鶯.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
392,1245,茶腹鳾_ML28857261 茶腹鳾.wav,b00053,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,茶腹鳾,,XXXXX
393,1616,黃尾鴝_ML39213741 黃尾鴝.wav,b00067,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃尾鴝,,XXXXX
394,1178,綠繡眼_XC406686 - 暗綠繡眼〔東亞綠繡眼，綠繡眼〕 - Zosterops japonicus.wav,b00049,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,綠繡眼,,XXXXX
395,269,台灣鷦眉_ML66084541 台灣鷦眉.wav,b00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣鷦眉,,XXXXX
396,1722,黃胸藪眉_XC406726 - 黃胸藪鶥〔黃痣藪鶥，藪鳥〕 - Liocichla steerii.wav,b00070,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃胸藪眉,,XXXXX
397,8,中國畫眉_ML37155661 大陸畫眉.wav,b00001,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,中國畫眉,,XXXXX
398,1626,黃尾鴝_XC289250 - 黃尾鴝〔北紅尾鴝〕 - Phoenicurus auroreus.wav,b00067,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃尾鴝,,XXXXX
399,421,小啄木_XC170447 - 小啄木〔星頭啄木〕 - Dendrocopos canicapillus.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
400,1279,蘭嶼角鴞_ML42119 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
401,30,五色鳥_ML61771911 五色鳥.wav,b00002,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,五色鳥,,XXXXX
402,1361,褐頭鷦鶯_ML87383841 褐頭鷦鶯.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
403,1613,黃尾鴝_ML20781461 黃尾鴝.wav,b00067,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃尾鴝,,XXXXX
404,171,叉尾太陽鳥_ML59046741 叉尾太陽鳥.wav,b00008,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,叉尾太陽鳥,,XXXXX
405,1061,紅嘴黑鵯_ML92345091 紅嘴黑鵯.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
406,1084,紅尾伯勞_XC62712 - 紅尾伯勞 - Lanius cristatus.wav,b00044,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅尾伯勞,,XXXXX
407,1652,黃眉柳鶯_ML39213691 黃眉柳鶯.wav,b00069,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃眉柳鶯,,XXXXX
408,1552,頭烏線_XC188358 - 頭烏線〔褐頂雀鶥〕 - Alcippe brunnea brunnea.wav,b00063,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,頭烏線,,XXXXX
409,974,白頭翁_ML90222571 白頭翁.wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
410,1270,蘭嶼角鴞_ML42109 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
411,499,小桑鳲_ML55816871 小桑鳲.wav,b00022,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小桑鳲,,XXXXX
412,1410,赤腹山雀_ML87382871 赤腹山雀.wav,b00058,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,赤腹山雀,,XXXXX
413,127,盤古蟾蜍_134173559418yi-l (1).wav,f00019,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Bufo bankorensis,,XXXXX
414,784,深山鶯_ML62266871 深山鶯.wav,b00033,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,深山鶯,,XXXXX
415,378,大赤啄木_XC34278 - 大赤啄木〔白背啄木〕 - Dendrocopos leucotos insularis.wav,b00018,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大赤啄木,,XXXXX
416,888,白環鸚嘴鵯_ML90520801 白環鸚嘴鵯.wav,b00037,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白環鸚嘴鵯,,XXXXX
417,1479,野鴝_ML77286511 野鴝.wav,b00060,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,野鴝,,XXXXX
418,731,樹鵲_ML13491 樹鵲.wav,b00031,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,樹鵲,,XXXXX
419,1136,紋翼畫眉_XC62887 - 紋翼畫眉〔臺灣斑翅鶥〕 - Actinodura morrisoniana.wav,b00047,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紋翼畫眉,,XXXXX
420,902,白耳畫眉_ML14166 白耳畫眉.wav,b00038,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白耳畫眉,,XXXXX
421,299,噪鵑_ML59754581 噪鵑.wav,b00014,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,噪鵑,,XXXXX
422,1721,黃胸藪眉_XC375591 - 黃胸藪鶥〔黃痣藪鶥，藪鳥〕 - Liocichla steerii.wav,b00070,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃胸藪眉,,XXXXX
423,1052,紅嘴黑鵯_ML90060321 紅嘴黑鵯.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
424,1202,繡眼畫眉_ML90222851 繡眼畫眉.wav,b00051,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,繡眼畫眉,,XXXXX
425,1692,黃胸藪眉_ML28856631 黃胸藪眉.wav,b00070,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黃胸藪眉,,XXXXX
426,53,五色鳥_XC61343 - 五色鳥〔臺灣擬啄木〕 - Megalaima nuchalis.wav,b00002,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,五色鳥,,XXXXX
427,617,朱鸝_ML61212031 朱鸝.wav,b00028,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,朱鸝,,XXXXX
428,47,薩摩耶犬_001.wav,d00011,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,薩摩耶犬,,XXXXX
429,1301,蘭嶼角鴞_ML42162 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
430,128,北方中杜鵑_ML89943481 北方中杜鵑.wav,b00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,北方中杜鵑,,XXXXX
431,1114,紅頭山雀_ML80348431 紅頭山雀.wav,b00046,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅頭山雀,,XXXXX
432,15,中國畫眉_ML52137251 大陸畫眉.wav,b00001,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,中國畫眉,,XXXXX
433,985,白頭翁_ML90666111 白頭翁(formosae_orii).wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
434,1577,麻雀_ML39498191 麻雀.wav,b00065,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,麻雀,,XXXXX
435,892,白環鸚嘴鵯_XC113203 - 白環鸚嘴鵯〔領雀嘴鵯〕 - Spizixos semitorques cinereicapillus.wav,b00037,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白環鸚嘴鵯,,XXXXX
436,180,諸羅樹蛙_13497519941kzi-l.wav,f00029,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rhacophorus arvalis,,XXXXX
437,1058,紅嘴黑鵯_ML90919511 紅嘴黑鵯(台灣).wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
438,513,小翼鶇_XC212571 - 小翼鶇〔藍短翅鶇〕 - Brachypteryx montana goodfellowi.wav,b00023,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小翼鶇,,XXXXX
439,966,白頭翁_ML90060781 白頭翁(formosae_orii).wav,b00040,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,白頭翁,,XXXXX
440,41,小雨蛙_13497537291xii-l.wav,f00008,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Microhyla ornata,,XXXXX
441,84,八色鳥_XC34225 - 八色鳥〔仙八色鳥〕 - Pitta nympha.wav,b00004,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,八色鳥,,XXXXX
442,131,北方中杜鵑_ML90547131 北方中杜鵑.wav,b00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,北方中杜鵑,,XXXXX
443,1309,蘭嶼角鴞_ML42171 蘭嶼角鴞.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
444,456,小彎嘴_ML90223951 小彎嘴.wav,b00021,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小彎嘴,,XXXXX
445,1502,青背山雀_ML62267341 青背山雀.wav,b00061,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,青背山雀,,XXXXX
446,1405,褐鷽_XC34194 - 褐鷽〔褐灰雀〕 - Pyrrhula nipalensis uchidai.wav,b00057,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐鷽,,XXXXX
447,581,山紅頭_XC142449 - 山紅頭〔紅頭穗鶥〕 - Stachyridopsis ruficeps praecognita.wav,b00026,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,山紅頭,,XXXXX
448,1506,領角鴞_ML114828 領角鴞.wav,b00062,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,領角鴞,,XXXXX
449,28,海南藏獒_001.wav,d00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,海南藏獒,,XXXXX
450,107,澤蛙_13226757252qpg-l.wav,f00017,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Fejervarya kawamurai (Rana limnocharis),,XXXXX
451,187,台灣叢樹鶯_ML66085451 台灣叢樹鶯.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
452,1355,褐頭鷦鶯_ML14563 褐頭鷦鶯.wav,b00056,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,褐頭鷦鶯,,XXXXX
453,86,日本樹蛙_13496763261j8p-l.wav,f00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Buergeria japonica,,XXXXX
454,413,小啄木_ML90400191 小啄木.wav,b00020,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,小啄木,,XXXXX
455,285,台灣鷦眉_XC79164 - 臺灣鷦鶥〔臺灣小鷦鶥，鱗胸鷦鶥〕 - Pnoepyga formosana.wav,b00013,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣鷦眉,,XXXXX
456,1327,蘭嶼角鴞_XC263559 - 蘭嶼角鴞〔優雅角鴞〕 - Otus elegans botelensis.wav,b00054,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,蘭嶼角鴞,,XXXXX
457,35,太田樹蛙_15121056841i28-l.wav,f00007,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Buergeria otai,,XXXXX
458,1062,紅嘴黑鵯_XC113169 - 紅嘴黑鵯〔黑短腳鵯〕 - Hypsipetes leucocephalus.wav,b00043,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,紅嘴黑鵯,,XXXXX
459,316,大冠鷲_XC254662 - 大冠鷲〔蛇鵰〕 - Spilornis cheela hoya.wav,b00015,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大冠鷲,,XXXXX
460,340,大彎嘴_ML108022 大彎嘴.wav,b00017,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,大彎嘴,,XXXXX
461,194,台灣叢樹鶯_XC143532 - 臺灣叢樹鶯〔褐色叢樹鶯，臺灣短翅鶯〕 - Locustella alishanensis.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
462,1795,黑臉鵐_ML39119561 黑臉鵐(灰頭_華南).wav,b00073,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黑臉鵐,,XXXXX
463,182,諸羅樹蛙_13497521571vly-l.wav,f00029,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rhacophorus arvalis,,XXXXX
464,161,莫氏樹蛙_國家公園行動圖鑑 A0004s001.wav,f00026,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,Rhacophorus moltrechti,,XXXXX
465,1761,黑枕藍鶲_ML89800551 黑枕藍鶲.wav,b00072,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,黑枕藍鶲,,XXXXX
466,199,台灣叢樹鶯_XC34181 - 臺灣叢樹鶯〔褐色叢樹鶯，臺灣短翅鶯〕 - Locustella alishanensis.wav,b00009,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,台灣叢樹鶯,,XXXXX
467,141,北方中杜鵑_XC96696 - 北方中杜鵑〔遠東中杜鵑〕 - Cuculus optatus.wav,b00006,2018-04-12,15:00,Taiwan,0,0,0,AIA2018,AIA2018,song,,2,AIA2018,XXXXX,XXXXX,XXXXX,Rana,北方中杜鵑,,XXXXX
